timestamp,temp_c,humidity_pct,lux,vpd_kpa,y,y_label,y_pred,y_label_pred,y_pred_prob_normal,y_pred_prob_alert,y_pred_prob_alarm
2026-01-01 00:34:00,26.35,61.65,203.0,1.316,0.0,normal,0,normal,0.9987964630126953,0.0010196641087532043,0.00018381699919700623
2026-01-01 00:36:00,25.7,64.52,400.0,1.172,0.0,normal,0,normal,0.9995222091674805,0.00027060802676714957,0.00020714114361908287
2026-01-01 00:38:00,26.47,62.73,79.0,1.288,0.0,normal,0,normal,0.9996213912963867,0.00030020042322576046,7.836410804884508e-05
2026-01-01 00:40:00,26.22,63.36,395.0,1.248,0.0,normal,0,normal,0.999626636505127,0.00029675549012608826,7.656863454030827e-05
2026-01-01 00:42:00,25.56,63.67,57.0,1.19,0.0,normal,0,normal,0.9995651841163635,0.0002875642676372081,0.00014726631343364716
2026-01-01 00:44:00,24.95,62.52,380.0,1.184,0.0,normal,0,normal,0.9993966817855835,0.0004223438445478678,0.00018102706235367805
2026-01-01 00:46:00,26.15,59.36,337.0,1.378,0.0,normal,0,normal,0.9989194869995117,0.0009292846661992371,0.0001512520684627816
2026-01-01 00:48:00,24.94,63.3,138.0,1.158,0.0,normal,0,normal,0.9993621706962585,0.0004571555182337761,0.00018069930956698954
2026-01-01 00:50:00,25.83,64.92,661.0,1.167,0.0,normal,0,normal,0.9986788630485535,0.0007851255359128118,0.0005359684582799673
2026-01-01 00:52:00,25.14,61.48,229.0,1.231,0.0,normal,0,normal,0.9992567896842957,0.0005090632475912571,0.0002340777573408559
2026-01-01 00:54:00,25.1,64.91,323.0,1.118,0.0,normal,0,normal,0.9965963959693909,0.0024036646354943514,0.0009999116882681847
2026-01-01 00:56:00,27.92,67.93,515.0,1.206,0.0,normal,0,normal,0.9990353584289551,0.0007973709725774825,0.0001673471269896254
2026-01-01 00:58:00,27.28,66.11,502.0,1.228,0.0,normal,0,normal,0.9993478655815125,0.0005017455550841987,0.0001504129613749683
2026-01-01 01:00:00,27.6,67.47,372.0,1.201,0.0,normal,0,normal,0.9991399049758911,0.0007008776883594692,0.00015917481505312026
2026-01-01 01:02:00,25.14,65.81,404.0,1.092,0.0,normal,0,normal,0.9988073110580444,0.0006796385277993977,0.0005130268400534987
2026-01-01 01:04:00,26.23,67.1,435.0,1.121,0.0,normal,0,normal,0.9991233944892883,0.0006397838005796075,0.00023681283346377313
2026-01-01 01:06:00,25.55,62.78,803.0,1.218,0.0,normal,0,normal,0.9996323585510254,0.00028217185172252357,8.540202543372288e-05
2026-01-01 01:08:00,25.99,62.71,nan,1.253,nan,nan,0,normal,0.9092956781387329,0.0028327065519988537,0.08787168562412262
2026-01-01 01:10:00,25.7,57.64,633.0,1.399,0.0,normal,0,normal,0.9985281229019165,0.0011709427926689386,0.00030095907277427614
2026-01-01 01:12:00,27.15,66.58,386.0,1.202,0.0,normal,0,normal,0.9992972612380981,0.0005479258834384382,0.00015479070134460926
2026-01-01 01:14:00,25.94,68.19,454.0,1.066,0.0,normal,0,normal,0.9988440275192261,0.0008352728327736259,0.0003207084955647588
2026-01-01 01:16:00,27.22,62.18,534.0,1.366,0.0,normal,0,normal,0.9995474219322205,0.00037605370744131505,7.645209552720189e-05
2026-01-01 01:18:00,26.35,63.46,172.0,1.254,0.0,normal,0,normal,0.9996281862258911,0.00029675595578737557,7.501491199946031e-05
2026-01-01 01:20:00,28.26,61.06,553.0,1.494,0.0,normal,0,normal,0.9985584616661072,0.0013097510673105717,0.00013176898937672377
2026-01-01 01:22:00,25.5,65.55,801.0,1.124,0.0,normal,0,normal,0.9988528490066528,0.0006779659306630492,0.00046916722203604877
2026-01-01 01:24:00,26.81,66.62,117.0,1.177,0.0,normal,0,normal,0.9994990825653076,0.000346205139067024,0.0001546451821923256
2026-01-01 01:26:00,27.57,58.99,739.0,1.511,1.0,alert,1,alert,0.002351928036659956,0.9971278309822083,0.0005202683387324214
2026-01-01 01:28:00,25.84,65.41,693.0,1.152,0.0,normal,0,normal,0.9993566870689392,0.00033561629243195057,0.0003077140136156231
2026-01-01 01:30:00,27.8,62.51,1119.0,1.401,0.0,normal,0,normal,0.9995681643486023,0.0003908062935806811,4.1000210330821574e-05
2026-01-01 01:32:00,26.87,64.04,657.0,1.273,0.0,normal,0,normal,0.9996427297592163,0.000279508822131902,7.772850221954286e-05
2026-01-01 01:34:00,26.44,65.16,665.0,1.202,0.0,normal,0,normal,0.9989728927612305,0.0007744368049316108,0.0002526291355025023
2026-01-01 01:36:00,26.09,63.75,777.0,1.225,0.0,normal,0,normal,0.9996458292007446,0.0002795096661429852,7.471394201274961e-05
2026-01-01 01:38:00,26.24,63.87,835.0,1.232,0.0,normal,0,normal,0.9996790885925293,0.00027521271840669215,4.570242526824586e-05
2026-01-01 01:40:00,28.58,62.19,969.0,1.479,0.0,normal,0,normal,0.9980199337005615,0.0018994210986420512,8.070780313573778e-05
2026-01-01 01:42:00,26.86,66.18,860.0,1.196,0.0,normal,0,normal,0.9995914101600647,0.0003276146308053285,8.101471030386165e-05
2026-01-01 01:44:00,27.63,64.33,1018.0,1.32,0.0,normal,0,normal,0.9995507597923279,0.00039515862590633333,5.409467121353373e-05
2026-01-01 01:46:00,26.33,64.62,943.0,1.212,0.0,normal,0,normal,0.9996745586395264,0.000268558447714895,5.688769306289032e-05
2026-01-01 01:48:00,26.35,60.87,951.0,1.343,0.0,normal,0,normal,0.9994074106216431,0.0005243350751698017,6.830272468505427e-05
2026-01-01 01:50:00,28.17,62.01,1386.0,1.45,0.0,normal,0,normal,0.9982284903526306,0.001669747056439519,0.00010178884986089543
2026-01-01 01:52:00,25.7,66.68,707.0,1.101,0.0,normal,0,normal,0.9988711476325989,0.0006673148600384593,0.00046156372991390526
2026-01-01 01:54:00,26.45,64.07,698.0,1.241,0.0,normal,0,normal,0.9996495246887207,0.0002727537357714027,7.77290333644487e-05
2026-01-01 01:56:00,26.74,65.46,610.0,1.213,0.0,normal,0,normal,0.9995194673538208,0.00033100368455052376,0.00014949344040360302
2026-01-01 01:58:00,26.81,68.18,609.0,1.122,0.0,normal,0,normal,0.9988536834716797,0.0008353693410754204,0.00031094931182451546
2026-01-01 02:00:00,26.98,66.26,1031.0,1.201,0.0,normal,0,normal,0.9994089603424072,0.0005071031046099961,8.389886352233589e-05
2026-01-01 02:02:00,27.27,63.71,824.0,1.315,0.0,normal,0,normal,0.9995953440666199,0.0003618357586674392,4.288636409910396e-05
2026-01-01 02:04:00,27.82,61.87,1195.0,1.426,0.0,normal,0,normal,0.9983628392219543,0.001542218727990985,9.493801917415112e-05
2026-01-01 02:06:00,28.0,56.65,1400.0,1.639,1.0,alert,1,alert,0.001416979474015534,0.9983602166175842,0.00022284277656581253
2026-01-01 02:08:00,26.3,63.64,927.0,1.244,0.0,normal,0,normal,0.9996715784072876,0.000285373127553612,4.30380787292961e-05
2026-01-01 02:10:00,26.9,62.88,966.0,1.316,0.0,normal,0,normal,0.9996582269668579,0.00029948458541184664,4.230494232615456e-05
2026-01-01 02:12:00,27.9,64.06,746.0,1.351,0.0,normal,0,normal,0.9994922876358032,0.0004327888018451631,7.487457332899794e-05
2026-01-01 02:14:00,28.23,62.51,1471.0,1.436,0.0,normal,0,normal,0.9995020627975464,0.00045262789353728294,4.530493970378302e-05
2026-01-01 02:16:00,25.93,63.47,802.0,1.223,0.0,normal,0,normal,0.9996628761291504,0.00029219427960924804,4.4948115828447044e-05
2026-01-01 02:18:00,27.68,58.77,1257.0,1.53,1.0,alert,1,alert,0.0022686575539410114,0.9974343180656433,0.00029698899015784264
2026-01-01 02:20:00,25.97,61.89,1470.0,1.278,0.0,normal,0,normal,0.9989675283432007,0.0009301162790507078,0.00010240899428026751
2026-01-01 02:22:00,27.11,64.74,813.0,1.265,0.0,normal,0,normal,0.9985942244529724,0.0012640507193282247,0.00014165866014081985
2026-01-01 02:24:00,28.81,66.82,1058.0,1.315,0.0,normal,0,normal,0.9987514019012451,0.0011382360244169831,0.00011040765821235254
2026-01-01 02:26:00,26.89,63.43,1583.0,1.296,0.0,normal,0,normal,0.9996582269668579,0.00029948458541184664,4.230728154652752e-05
2026-01-01 02:28:00,26.81,64.54,1287.0,1.25,0.0,normal,0,normal,0.9996757507324219,0.00026855876785703003,5.574155511567369e-05
2026-01-01 02:30:00,28.29,65.22,1582.0,1.337,0.0,normal,0,normal,0.9982518553733826,0.0016031819395720959,0.00014497146185021847
2026-01-01 02:32:00,26.38,61.95,1452.0,1.308,0.0,normal,0,normal,0.9989686012268066,0.000931336369831115,0.00010011401172960177
2026-01-01 02:34:00,26.81,64.63,1013.0,1.247,0.0,normal,0,normal,0.9996745586395264,0.000268558447714895,5.688769306289032e-05
2026-01-01 02:36:00,27.95,61.18,1206.0,1.463,0.0,normal,0,normal,0.9989665746688843,0.0009687173296697438,6.471586675615981e-05
2026-01-01 02:38:00,26.67,65.96,816.0,1.19,0.0,normal,0,normal,0.9995914101600647,0.0003276146308053285,8.101471030386165e-05
2026-01-01 02:40:00,27.5,63.67,1497.0,1.334,0.0,normal,0,normal,0.9995782971382141,0.0003796241944655776,4.202155105303973e-05
2026-01-01 02:42:00,28.33,63.54,1559.0,1.405,0.0,normal,0,normal,0.9995424747467041,0.0004176383663434535,3.9858212403487414e-05
2026-01-01 02:44:00,27.79,61.16,1115.0,1.451,0.0,normal,0,normal,0.9991399049758911,0.0007980052614584565,6.21225408394821e-05
2026-01-01 02:46:00,27.5,65.06,881.0,1.283,0.0,normal,0,normal,0.9987181425094604,0.001137137645855546,0.0001447008253308013
2026-01-01 02:48:00,27.15,68.71,1031.0,1.125,0.0,normal,0,normal,0.9991129040718079,0.0007123330142349005,0.00017475077765993774
2026-01-01 02:50:00,27.9,60.52,1264.0,1.483,0.0,normal,0,normal,0.9987953901290894,0.001140485517680645,6.406827014870942e-05
2026-01-01 02:52:00,27.88,62.2,1894.0,1.419,0.0,normal,0,normal,0.9995688796043396,0.00039080658461898565,4.027161776321009e-05
2026-01-01 02:54:00,28.05,63.53,1357.0,1.383,0.0,normal,0,normal,0.9995446801185608,0.00041482673259451985,4.049941344419494e-05
2026-01-01 02:56:00,27.54,65.22,0.0,1.28,1.0,alert,1,alert,0.29682835936546326,0.7012055516242981,0.001966102048754692
2026-01-01 02:58:00,27.72,61.74,1605.0,1.422,0.0,normal,0,normal,0.9985398054122925,0.0013676361413672566,9.257908823201433e-05
2026-01-01 03:00:00,26.72,56.66,1059.0,1.52,1.0,alert,1,alert,0.0054140049032866955,0.9939914345741272,0.0005945066222921014
2026-01-01 03:02:00,27.92,66.41,1724.0,1.264,0.0,normal,0,normal,0.9992004036903381,0.0007246271125040948,7.493362500099465e-05
2026-01-01 03:04:00,27.22,65.33,1561.0,1.252,0.0,normal,0,normal,0.9994242191314697,0.0004984400584362447,7.739356078673154e-05
2026-01-01 03:06:00,27.02,59.2,1605.0,1.456,0.0,normal,0,normal,0.9983188509941101,0.0015979195013642311,8.316165622090921e-05
2026-01-01 03:08:00,28.2,61.32,1737.0,1.479,0.0,normal,0,normal,0.9990021586418152,0.000935291638597846,6.261612725211307e-05
2026-01-01 03:10:00,28.13,66.8,1652.0,1.264,0.0,normal,0,normal,0.9992454051971436,0.0006784102879464626,7.619566167704761e-05
2026-01-01 03:12:00,28.64,66.19,1726.0,1.326,0.0,normal,0,normal,0.998802661895752,0.0011014057090505958,9.598614269634709e-05
2026-01-01 03:14:00,27.75,65.45,1854.0,1.287,0.0,normal,0,normal,0.9992033839225769,0.0007185497088357806,7.803860353305936e-05
2026-01-01 03:16:00,28.0,62.51,1150.0,1.417,0.0,normal,0,normal,0.9995748400688171,0.0003835841780528426,4.15790818806272e-05
2026-01-01 03:18:00,28.17,63.05,1208.0,1.411,0.0,normal,0,normal,0.9995493292808533,0.0004105507687199861,4.0081973565975204e-05
2026-01-01 00:00:00,25.28,64.4,0.0,1.146,0.0,normal,0,normal,0.9824161529541016,0.015999089926481247,0.0015847863396629691
2026-01-01 00:02:00,27.02,65.38,0.0,1.236,0.0,normal,0,normal,0.9148545861244202,0.08381014317274094,0.0013353006215766072
2026-01-01 00:04:00,23.56,65.7,4.0,0.997,0.0,normal,0,normal,0.9804462790489197,0.015793319791555405,0.0037604006938636303
2026-01-01 00:06:00,25.25,61.22,107.0,1.247,0.0,normal,0,normal,0.9992826581001282,0.0004785110941156745,0.00023886056442279369
2026-01-01 00:08:00,25.95,64.61,187.0,1.186,0.0,normal,0,normal,0.9996141195297241,0.00027658988256007433,0.00010922136425506324
2026-01-01 00:10:00,25.16,67.51,0.0,1.039,0.0,normal,0,normal,0.9801324009895325,0.017207207158207893,0.002660378348082304
2026-01-01 00:12:00,25.54,64.59,293.0,1.159,0.0,normal,0,normal,0.9995222091674805,0.00027060802676714957,0.00020714114361908287
2026-01-01 00:14:00,24.27,67.35,102.0,0.99,0.0,normal,0,normal,0.9982191920280457,0.0007648835889995098,0.0010159278754144907
2026-01-01 00:16:00,25.58,62.02,136.0,1.245,0.0,normal,0,normal,0.9987943172454834,0.0008797771297395229,0.00032593909418210387
2026-01-01 00:18:00,24.64,65.13,56.0,1.081,0.0,normal,0,normal,0.9973767995834351,0.001825587940402329,0.0007976498454809189
2026-01-01 00:20:00,23.38,64.39,0.0,1.024,0.0,normal,0,normal,0.9821494221687317,0.016277754679322243,0.0015728699509054422
2026-01-01 00:22:00,26.76,65.78,369.0,1.203,0.0,normal,0,normal,0.9995237588882446,0.0003280920791439712,0.00014817829651292413
2026-01-01 00:24:00,26.56,64.11,350.0,1.247,0.0,normal,0,normal,0.9996217489242554,0.00027274616877548397,0.00010551787272561342
2026-01-01 00:26:00,25.49,66.4,130.0,1.096,0.0,normal,0,normal,0.9988526105880737,0.0006669201538898051,0.00048046259325928986
2026-01-01 00:28:00,25.75,67.23,190.0,1.086,0.0,normal,0,normal,0.9988681077957153,0.0006425194442272186,0.0004894021549262106
2026-01-01 00:30:00,26.58,65.74,271.0,1.191,0.0,normal,0,normal,0.9995126724243164,0.0003356686793267727,0.00015160032489802688
2026-01-01 00:32:00,25.39,65.41,0.0,1.121,0.0,normal,0,normal,0.9785559177398682,0.01902839168906212,0.0024156630970537663
2026-01-01 00:34:00,26.35,61.65,203.0,1.316,0.0,normal,0,normal,0.9987964630126953,0.0010196641087532043,0.00018381699919700623
2026-01-01 00:36:00,25.7,64.52,400.0,1.172,0.0,normal,0,normal,0.9995222091674805,0.00027060802676714957,0.00020714114361908287
2026-01-01 00:38:00,26.47,62.73,79.0,1.288,0.0,normal,0,normal,0.9996213912963867,0.00030020042322576046,7.836410804884508e-05
2026-01-01 00:40:00,26.22,63.36,395.0,1.248,0.0,normal,0,normal,0.999626636505127,0.00029675549012608826,7.656863454030827e-05
2026-01-01 00:42:00,25.56,63.67,57.0,1.19,0.0,normal,0,normal,0.9995651841163635,0.0002875642676372081,0.00014726631343364716
2026-01-01 00:44:00,24.95,62.52,380.0,1.184,0.0,normal,0,normal,0.9993966817855835,0.0004223438445478678,0.00018102706235367805
2026-01-01 00:46:00,26.15,59.36,337.0,1.378,0.0,normal,0,normal,0.9989194869995117,0.0009292846661992371,0.0001512520684627816
2026-01-01 00:48:00,24.94,63.3,138.0,1.158,0.0,normal,0,normal,0.9993621706962585,0.0004571555182337761,0.00018069930956698954
2026-01-01 00:50:00,25.83,64.92,661.0,1.167,0.0,normal,0,normal,0.9986788630485535,0.0007851255359128118,0.0005359684582799673
2026-01-01 00:52:00,25.14,61.48,229.0,1.231,0.0,normal,0,normal,0.9992567896842957,0.0005090632475912571,0.0002340777573408559
2026-01-01 00:54:00,25.1,64.91,323.0,1.118,0.0,normal,0,normal,0.9965963959693909,0.0024036646354943514,0.0009999116882681847
2026-01-01 00:56:00,27.92,67.93,515.0,1.206,0.0,normal,0,normal,0.9990353584289551,0.0007973709725774825,0.0001673471269896254
2026-01-01 00:58:00,27.28,66.11,502.0,1.228,0.0,normal,0,normal,0.9993478655815125,0.0005017455550841987,0.0001504129613749683
2026-01-01 01:00:00,27.6,67.47,372.0,1.201,0.0,normal,0,normal,0.9991399049758911,0.0007008776883594692,0.00015917481505312026
2026-01-01 01:02:00,25.14,65.81,404.0,1.092,0.0,normal,0,normal,0.9988073110580444,0.0006796385277993977,0.0005130268400534987
2026-01-01 01:04:00,26.23,67.1,435.0,1.121,0.0,normal,0,normal,0.9991233944892883,0.0006397838005796075,0.00023681283346377313
2026-01-01 01:06:00,25.55,62.78,803.0,1.218,0.0,normal,0,normal,0.9996323585510254,0.00028217185172252357,8.540202543372288e-05
2026-01-01 01:08:00,25.99,62.71,nan,1.253,nan,nan,0,normal,0.9092956781387329,0.0028327065519988537,0.08787168562412262
2026-01-01 01:10:00,25.7,57.64,633.0,1.399,0.0,normal,0,normal,0.9985281229019165,0.0011709427926689386,0.00030095907277427614
2026-01-01 01:12:00,27.15,66.58,386.0,1.202,0.0,normal,0,normal,0.9992972612380981,0.0005479258834384382,0.00015479070134460926
2026-01-01 01:14:00,25.94,68.19,454.0,1.066,0.0,normal,0,normal,0.9988440275192261,0.0008352728327736259,0.0003207084955647588
2026-01-01 01:16:00,27.22,62.18,534.0,1.366,0.0,normal,0,normal,0.9995474219322205,0.00037605370744131505,7.645209552720189e-05
2026-01-01 01:18:00,26.35,63.46,172.0,1.254,0.0,normal,0,normal,0.9996281862258911,0.00029675595578737557,7.501491199946031e-05
2026-01-01 01:20:00,28.26,61.06,553.0,1.494,0.0,normal,0,normal,0.9985584616661072,0.0013097510673105717,0.00013176898937672377
2026-01-01 01:22:00,25.5,65.55,801.0,1.124,0.0,normal,0,normal,0.9988528490066528,0.0006779659306630492,0.00046916722203604877
2026-01-01 01:24:00,26.81,66.62,117.0,1.177,0.0,normal,0,normal,0.9994990825653076,0.000346205139067024,0.0001546451821923256
2026-01-01 01:26:00,27.57,58.99,739.0,1.511,1.0,alert,1,alert,0.002351928036659956,0.9971278309822083,0.0005202683387324214
2026-01-01 01:28:00,25.84,65.41,693.0,1.152,0.0,normal,0,normal,0.9993566870689392,0.00033561629243195057,0.0003077140136156231
2026-01-01 01:30:00,27.8,62.51,1119.0,1.401,0.0,normal,0,normal,0.9995681643486023,0.0003908062935806811,4.1000210330821574e-05
2026-01-01 01:32:00,26.87,64.04,657.0,1.273,0.0,normal,0,normal,0.9996427297592163,0.000279508822131902,7.772850221954286e-05
2026-01-01 01:34:00,26.44,65.16,665.0,1.202,0.0,normal,0,normal,0.9989728927612305,0.0007744368049316108,0.0002526291355025023
2026-01-01 01:36:00,26.09,63.75,777.0,1.225,0.0,normal,0,normal,0.9996458292007446,0.0002795096661429852,7.471394201274961e-05
2026-01-01 01:38:00,26.24,63.87,835.0,1.232,0.0,normal,0,normal,0.9996790885925293,0.00027521271840669215,4.570242526824586e-05
2026-01-01 01:40:00,28.58,62.19,969.0,1.479,0.0,normal,0,normal,0.9980199337005615,0.0018994210986420512,8.070780313573778e-05
2026-01-01 01:42:00,26.86,66.18,860.0,1.196,0.0,normal,0,normal,0.9995914101600647,0.0003276146308053285,8.101471030386165e-05
2026-01-01 01:44:00,27.63,64.33,1018.0,1.32,0.0,normal,0,normal,0.9995507597923279,0.00039515862590633333,5.409467121353373e-05
2026-01-01 01:46:00,26.33,64.62,943.0,1.212,0.0,normal,0,normal,0.9996745586395264,0.000268558447714895,5.688769306289032e-05
2026-01-01 01:48:00,26.35,60.87,951.0,1.343,0.0,normal,0,normal,0.9994074106216431,0.0005243350751698017,6.830272468505427e-05
2026-01-01 01:50:00,28.17,62.01,1386.0,1.45,0.0,normal,0,normal,0.9982284903526306,0.001669747056439519,0.00010178884986089543
2026-01-01 01:52:00,25.7,66.68,707.0,1.101,0.0,normal,0,normal,0.9988711476325989,0.0006673148600384593,0.00046156372991390526
2026-01-01 01:54:00,26.45,64.07,698.0,1.241,0.0,normal,0,normal,0.9996495246887207,0.0002727537357714027,7.77290333644487e-05
2026-01-01 01:56:00,26.74,65.46,610.0,1.213,0.0,normal,0,normal,0.9995194673538208,0.00033100368455052376,0.00014949344040360302
2026-01-01 01:58:00,26.81,68.18,609.0,1.122,0.0,normal,0,normal,0.9988536834716797,0.0008353693410754204,0.00031094931182451546
2026-01-01 02:00:00,26.98,66.26,1031.0,1.201,0.0,normal,0,normal,0.9994089603424072,0.0005071031046099961,8.389886352233589e-05
2026-01-01 02:02:00,27.27,63.71,824.0,1.315,0.0,normal,0,normal,0.9995953440666199,0.0003618357586674392,4.288636409910396e-05
2026-01-01 02:04:00,27.82,61.87,1195.0,1.426,0.0,normal,0,normal,0.9983628392219543,0.001542218727990985,9.493801917415112e-05
2026-01-01 02:06:00,28.0,56.65,1400.0,1.639,1.0,alert,1,alert,0.001416979474015534,0.9983602166175842,0.00022284277656581253
2026-01-01 02:08:00,26.3,63.64,927.0,1.244,0.0,normal,0,normal,0.9996715784072876,0.000285373127553612,4.30380787292961e-05
2026-01-01 02:10:00,26.9,62.88,966.0,1.316,0.0,normal,0,normal,0.9996582269668579,0.00029948458541184664,4.230494232615456e-05
2026-01-01 02:12:00,27.9,64.06,746.0,1.351,0.0,normal,0,normal,0.9994922876358032,0.0004327888018451631,7.487457332899794e-05
2026-01-01 02:14:00,28.23,62.51,1471.0,1.436,0.0,normal,0,normal,0.9995020627975464,0.00045262789353728294,4.530493970378302e-05
2026-01-01 02:16:00,25.93,63.47,802.0,1.223,0.0,normal,0,normal,0.9996628761291504,0.00029219427960924804,4.4948115828447044e-05
2026-01-01 02:18:00,27.68,58.77,1257.0,1.53,1.0,alert,1,alert,0.0022686575539410114,0.9974343180656433,0.00029698899015784264
2026-01-01 02:20:00,25.97,61.89,1470.0,1.278,0.0,normal,0,normal,0.9989675283432007,0.0009301162790507078,0.00010240899428026751
2026-01-01 02:22:00,27.11,64.74,813.0,1.265,0.0,normal,0,normal,0.9985942244529724,0.0012640507193282247,0.00014165866014081985
2026-01-01 02:24:00,28.81,66.82,1058.0,1.315,0.0,normal,0,normal,0.9987514019012451,0.0011382360244169831,0.00011040765821235254
2026-01-01 02:26:00,26.89,63.43,1583.0,1.296,0.0,normal,0,normal,0.9996582269668579,0.00029948458541184664,4.230728154652752e-05
2026-01-01 02:28:00,26.81,64.54,1287.0,1.25,0.0,normal,0,normal,0.9996757507324219,0.00026855876785703003,5.574155511567369e-05
2026-01-01 02:30:00,28.29,65.22,1582.0,1.337,0.0,normal,0,normal,0.9982518553733826,0.0016031819395720959,0.00014497146185021847
2026-01-01 02:32:00,26.38,61.95,1452.0,1.308,0.0,normal,0,normal,0.9989686012268066,0.000931336369831115,0.00010011401172960177
2026-01-01 02:34:00,26.81,64.63,1013.0,1.247,0.0,normal,0,normal,0.9996745586395264,0.000268558447714895,5.688769306289032e-05
2026-01-01 02:36:00,27.95,61.18,1206.0,1.463,0.0,normal,0,normal,0.9989665746688843,0.0009687173296697438,6.471586675615981e-05
2026-01-01 02:38:00,26.67,65.96,816.0,1.19,0.0,normal,0,normal,0.9995914101600647,0.0003276146308053285,8.101471030386165e-05
2026-01-01 02:40:00,27.5,63.67,1497.0,1.334,0.0,normal,0,normal,0.9995782971382141,0.0003796241944655776,4.202155105303973e-05
2026-01-01 02:42:00,28.33,63.54,1559.0,1.405,0.0,normal,0,normal,0.9995424747467041,0.0004176383663434535,3.9858212403487414e-05
2026-01-01 02:44:00,27.79,61.16,1115.0,1.451,0.0,normal,0,normal,0.9991399049758911,0.0007980052614584565,6.21225408394821e-05
2026-01-01 02:46:00,27.5,65.06,881.0,1.283,0.0,normal,0,normal,0.9987181425094604,0.001137137645855546,0.0001447008253308013
2026-01-01 02:48:00,27.15,68.71,1031.0,1.125,0.0,normal,0,normal,0.9991129040718079,0.0007123330142349005,0.00017475077765993774
2026-01-01 02:50:00,27.9,60.52,1264.0,1.483,0.0,normal,0,normal,0.9987953901290894,0.001140485517680645,6.406827014870942e-05
2026-01-01 02:52:00,27.88,62.2,1894.0,1.419,0.0,normal,0,normal,0.9995688796043396,0.00039080658461898565,4.027161776321009e-05
2026-01-01 02:54:00,28.05,63.53,1357.0,1.383,0.0,normal,0,normal,0.9995446801185608,0.00041482673259451985,4.049941344419494e-05
2026-01-01 02:56:00,27.54,65.22,0.0,1.28,1.0,alert,1,alert,0.29682835936546326,0.7012055516242981,0.001966102048754692
2026-01-01 02:58:00,27.72,61.74,1605.0,1.422,0.0,normal,0,normal,0.9985398054122925,0.0013676361413672566,9.257908823201433e-05
2026-01-01 03:00:00,26.72,56.66,1059.0,1.52,1.0,alert,1,alert,0.0054140049032866955,0.9939914345741272,0.0005945066222921014
2026-01-01 03:02:00,27.92,66.41,1724.0,1.264,0.0,normal,0,normal,0.9992004036903381,0.0007246271125040948,7.493362500099465e-05
2026-01-01 03:04:00,27.22,65.33,1561.0,1.252,0.0,normal,0,normal,0.9994242191314697,0.0004984400584362447,7.739356078673154e-05
2026-01-01 03:06:00,27.02,59.2,1605.0,1.456,0.0,normal,0,normal,0.9983188509941101,0.0015979195013642311,8.316165622090921e-05
2026-01-01 03:08:00,28.2,61.32,1737.0,1.479,0.0,normal,0,normal,0.9990021586418152,0.000935291638597846,6.261612725211307e-05
2026-01-01 03:10:00,28.13,66.8,1652.0,1.264,0.0,normal,0,normal,0.9992454051971436,0.0006784102879464626,7.619566167704761e-05
